Movie,FileName,Field_1,text
Aquaman,Aquaman_rm,5,"The bright spots (Momoa, that octopus) can be difficult to really relish amid the oceans of exposition and a typically pulverizing, overelaborate screenplay."
Aquaman,Aquaman_rm,6,"This film is everything, but most of all it's a deliberate confection. It's instinctively and immediately silly."
Aquaman,Aquaman_rm,7,"The action sequences are just so gleefully bonkers that one can't help but get swept up in it."
Aquaman,Aquaman_rm,8,"If you're willing to surrender to what [James] Wan has created in the depths of his CGI ocean then you're potentially in for a delirious ride of entertaining lunacy."
Aquaman,Aquaman_rm,9,"Aquaman was a film that could have been great, but fell flat. The amazing CGI did not make up for the cheesey jokes and what felt like a dumbed down script."
Aquaman,Aquaman_rm,10,Splash meets Game of Thrones in this thoroughly entertaining slice of submersible superheroics.
Aquaman,Aquaman_rm,11,Another lump of coal in the DC Extended Universe stocking. Unnecessarily loud and horribly written.
Aquaman,Aquaman_rm,12,"After wallowing in darkness for far too long, DC embraces some relatively lighter fun in its latest superhero adventure, Aquaman."
Aquaman,Aquaman_rm,13,"Once in a while, Momoa lets out a gut laugh or barbaric yawp that cements him as that rare thing, a king you want to have a beer with. A king and a fool -- a Falstaff with a six-pack."
Aquaman,Aquaman_rm,14,"Aquaman is not a flawlessly constructed film but takes the DCEU in a welcome direction, enthralling with stunning visuals and grounding itself in humanity."
Aquaman,Aquaman_rm,15,"Somehow, James Wan manages to pull it off, creating a film that not only refuses to apologize for adhering to its roots, but fully embraces the inherent absurdity that comes from trying to bring these characters to life in a realistic setting."
Aquaman,Aquaman_rm,16,Aquaman is forgettable and average.
Aquaman,Aquaman_rm,17,"Hardcore fans of Peter David's take on the character may enjoy this movie... for the rest of the world, James Wan's adaptation is cringy and barely watchable. [Full review in Spanish]"
Aquaman,Aquaman_rm,18,"As many similarities it has with other properties, Aquaman has this infectious confidence that makes it difficult not to like."
Aquaman,Aquaman_rm,19,"The film's simple-mindedness makes it work."
Aquaman,Aquaman_rm,20,...could have used more octopus percussionists.
Aquaman,Aquaman_rm,21,"While ""Aquaman"" does manage to have a little more going on when it comes to its narrative and characters than most other entries in the DCEU, it still suffers from numerous other problems, including a repetitive structure and an uninspired climax."
Aquaman,Aquaman_rm,22,"Nothing about this movie works. It is way too obvious, it's got cheesy special effects, it feels like a 1980's film with the jokes, and it's trying too hard."
Aquaman,Aquaman_rm,23,"The best way to define it is like ""the Schrödinger movie"": a film that is at the same time between the best and the worst. [Full Review in Spanish]"
Aquaman,Aquaman_rm,24,"One of DC's first genuinely fun and entertaining films. [Full Review in Spanish]"
Aquaman,Aquaman_rm,25,"This film knows exactly what kind of film it is, right down to Wan showing off Momoa's on-screen smolder by playing a snippet of rockin' metal whenever he enters the scene."
Aquaman,Aquaman_rm,26,"One indeed comes away from Aquaman interested in what further aquatic adventures may yet be in store, with or without any of his Justice League teammates by his side."
Aquaman,Aquaman_rm,27,"Aquaman does nothing to subvert or expand its genre, but as superhero movies go, this is one of those that's worth watching for the sheer pleasure of it."
Aquaman,Aquaman_rm,28,Aquaman is a success. The film makes the most out of its fine cast and psychedelic imagery and remembers to have some fun along with the world building.
Aquaman,Aquaman_rm,29,"Aquaman shows that someone at DC finally learned the most important lesson of superhero films: no one wants to spend over two hours in a theater with a bunch of characters they wouldn't go to get beers with."
Aquaman,Aquaman_rm,30,"With Aquaman, the character, being one of the rare highlights of Justice League, it's reassuring to see Aquaman, the movie, build upon the half-human, half-Atlantean's momentum."
Aquaman,Aquaman_rm,31,"DC have doubled down after the muted reaction to Justice League and thrown everything at the wall, and most of it sticks."
Aquaman,Aquaman_rm,32,"Throughout, Aquaman maintains a level of eye-popping visuals and crazy spectacle that always keeps things interesting."
Aquaman,Aquaman_rm,33,"It's a straightforward and pretty undemanding plot, stretched unnecessarily over two hours and 23 minutes, and the only depth the film has is the ocean."
Aquaman,Aquaman_rm,34,"Not only sets the DC Films universe back on course, but it also introduces a new bona fide movie star in Jason Mamoa."
Aquaman,Aquaman_rm,35,"Aquaman is a goofy, fun time if you don't think too hard."
Aquaman,Aquaman_rm,36,"Aquaman is an ambitious film but one that isn't afraid of being campy while being committed as an action-packed underwater adventure."
Aquaman,Aquaman_rm,37,Quite possibly the worst comic book movie ever made...
Aquaman,Aquaman_rm,38,"Like much of the movie, it doesn't really make sense but you just go with the flow and enjoy the ride."
Aquaman,Aquaman_rm,39,"Plot-wise, the result is a hot, foamy mess, my friends, but a mess that washed over me like a tidal wave."
Aquaman,Aquaman_rm,40,"There are a lot of structural problems in this movie, some things that are a little too long...but it's also a very fun movie to watch, and it exceeded all of my expectations."
Aquaman,Aquaman_rm,41,"It's definitely worth the watch, and I do think that the best way to experience this movie would be on the biggest screen possible. I don't think that 3D would be necessary either."
Aquaman,Aquaman_rm,42,"It's a hoot."
Aquaman,Aquaman_rm,43,"It's a fun movie, a little long, but the pacing of the action is actually pretty good..."
Aquaman,Aquaman_rm,44,"Action, romance and adventure: It's all here in 'Aquaman.'"
Aquaman,Aquaman_rm,45,"Aquaman has to rely on its visual wonder, as the script is rather rough-shod with some of the worst dialogue I can remember from these capes and tights exercises"
Aquaman,Aquaman_rm,46,"It's certainly more entertaining and competent than most of the previous DCEU films but that makes its silly missteps and bloated plot all the more frustrating."
Aquaman,Aquaman_rm,47,"Aquaman may be the movie Arthur Curry's alter-ego deserves, an epic spectacle of ludicrous joy that's as dreadfully terrible as it is thrilling."
Aquaman,Aquaman_rm,48,"It's not the greatest superhero film, but it's not the worst, and everything it has to offer has been done better."
Aquaman,Aquaman_rm,49,"If Aquaman breezes past philosophical dilemmas to get right to the mayhem, at least Wan and company commit to said mayhem 100 percent."
Aquaman,Aquaman_rm,50,"Its infrequent shots of fun aren't worth the headache."
Aquaman,Aquaman_rm,51,Too much going on; too little of it matters.
Aquaman,Aquaman_rm,52,"With the game cast, a charismatic lead performance by Jason Mamoa, the electrifying visuals and the infectiously fun tone, Aquaman is a cinematic wave you will want to catch."
Aquaman,Aquaman_rm,53,"It's a step in the right direction [for Warner Bros. and the DC Extended Universe.] There's just a few kinks to be worked out before the inevitable sequel."
Aquaman,Aquaman_rm,54,[Jason Momoa] makes the movie really fun to watch.
Aquaman,Aquaman_rm,55,"I like Aquaman. I'm not saying it's a great movie or that it's the savior of the DC cinematic universe, but it is a lot of fun."
Aquaman,Aquaman_rm,56,"All in all it's not great, but it's not terrible. Better than Thor 2, I will say that, but I feel like this is one of those movies I'll forget the plot of."
Aquaman,Aquaman_rm,57,Aquaman appears to have everything except rhythm or a clear vision. [Full Review in Spanish]
Aquaman,Aquaman_rm,58,"With big battles and complex lore, it clearly wants to be an underwater Lord of the Rings, but instead ends up closer to Phantom Menace territory, with some tonally incoherent splashes of Fast and Furious."
Aquaman,Aquaman_rm,59,"Hollywood has given us the greatest, goofiest holiday gift in a long time."
Aquaman,Aquaman_rm,60,"a serviceable entry that is worth dipping one's toes back into the DC cinematic waters"
Aquaman,Aquaman_rm,61,"Overall, it's not top-notch quality, but a goofy film with a goofy protagonist, a visually stunning world and fun action sequences."
Aquaman,Aquaman_rm,62,"Aquaman's faults are very marked, but its virtues are impressive and manages to create an entertaining experience. [Full Review in Spanish]"
Aquaman,Aquaman_rm,63,"There were some cringe-worthy acting moments in this movie...that's due to the script more so than the actors themselves."
Aquaman,Aquaman_rm,64,"Cheesy and ridiculous, but also a surprising amount of fun."
Aquaman,Aquaman_rm,65,"Kinda fun, mostly due to Momoa's charisma and presence, and the underlying sense of levity. Aquaman doesn't suck any more, but he definitely needs a better vehicle than this."
Aquaman,Aquaman_rm,66,A fast-paced free-for-all with fantastic special effects and a solid story about a troubled young man who finds himself the last hope for two worlds.
Aquaman,Aquaman_rm,67,"...naturally overlong, overblown and sopping wet with CG effects."
Aquaman,Aquaman_rm,68,"Aquaman is fun. It's a lot of fun! Especially if you are willing to shut your brain off and enjoy the movie on the level it is intended."
Aquaman,Aquaman_rm,69,What follows is a straightforward superhero adventure - but it is all heightened by a couple of standout factors.
Aquaman,Aquaman_rm,70,"Aquaman's script is plodding and lacking the emotional weight or character development it needs to draw the viewer in"
Aquaman,Aquaman_rm,71,"After the sombre slogs of Batman v Superman: Dawn of Justice and Justice League, it's refreshing to see a hero that doesn't take himself so seriously."
Aquaman,Aquaman_rm,72,"Momoa, Kidman, Wilson and others are there to service the script, even when it gets cheesy, and it does get cheesy indeed, but the film's warmheartedness and clarity of purpose win out in the end."
Aquaman,Aquaman_rm,73,"Aquaman is dumb and loud and really dumb and too long and dumb but also wonderfully creative and shameless; it's both the superhero film we need, and the one we deserve."
Aquaman,Aquaman_rm,74,"Momoa was terrific in the role, and even though it's peculiar that the DCEU is doing things in reverse, we've finally arrived at his time to shine in a solo film."
Aquaman,Aquaman_rm,75,"Aquaman actually breaks the dour DC mold and delivers a gonzo, highly inventive piece of entertainment that has a surprisingly fresh vision overseen by director James Wan."
Aquaman,Aquaman_rm,76,"Aquaman, as directed by James Wan and reconceived by Warners executives chasing after Marvel's jackpot, is all about copycat desperation -- and shrillness."
Aquaman,Aquaman_rm,77,"A fish-folk tale making a spectacle of itself... mindless and muddled with glimmers of grandeur. In truth, Aquaman's appeal is strictly tied to Momoa's enthusiasm: it's infectiously sexy."
Aquaman,Aquaman_rm,78,This action movie has a fair amount of humor in it. Jason Momoa seems to embody the right combination of imposing physique and jovial good nature to pull this off.
Aquaman,Aquaman_rm,79,"Aquaman is far too long, constantly undercutting its charm in service to derivative action sequences that lose all appeal by the third act."
Aquaman,Aquaman_rm,80,A film that luxuriates in all of the absolute dumbest nonsense of superhero comics.
Aquaman,Aquaman_rm,81,"Jason Momoa is perfectly cast as the DC action hero but the movie is not as good as he is. Too long, too many repetitive fight scenes, and just a general dragginess to the whole thing."
Aquaman,Aquaman_rm,82,"When Dolph Lundgren riding a giant seahorse is the least crazy thing in a movie, you know it's taking you to some outrageous places."
Aquaman,Aquaman_rm,83,Aquaman is filled with incredible sequences. [Full Review in Spanish]
Aquaman,Aquaman_rm,84,The special-effects (especially in the all-important underwater environment) never quite pack the wow-factor expected from a massive $225 million production.
Aquaman,Aquaman_rm,85,"[James] Wan definitely took the opportunity to lean into the campiness and Momoa's innate sense of humor, and that's not necessarily a bad thing."
Aquaman,Aquaman_rm,86,"Momoa is a hugely talented comic actor, and he brings a playfulness and enthusiasm to this film which keeps it bubbling along despite - or even as a response to - the tiredness and predictability of the plotting."
Aquaman,Aquaman_rm,87,Aquaman offers two and a quarter hours of pure and simple escape. [Full review in Spanish]
Aquaman,Aquaman_rm,88,The director knows what he has in hand and makes the most of it. [Full review in Spanish]
Aquaman,Aquaman_rm,89,"Two and a half hours literally submerged in a giant fish tank where, except for common sense, everything floats. [Full Review in Spanish]"
Aquaman,Aquaman_rm,90,But the real star of Aquaman is its director. [Full review in Spanish]
Aquaman,Aquaman_rm,91,"I do not have a single reason to recommend Aquaman or its Atlantic or oceanic din, despite its good intentions to denounce the seas' ecological disorder [caused by] human beings. [Full review in Spanish]"
Aquaman,Aquaman_rm,92,"Aquaman is rough around the edges but nevertheless an enjoyably silly ride that unabashedly embraces the cheesiness and weirdness of its world and runs -- er, swims -- with it at full speed."
Aquaman,Aquaman_rm,93,"Offers something that suddenly seems revolutionary -- a superhero movie for... comic book fans. Nearly every exaggerated, Day-Glo frame feels like it was pulled from a hand-drawn panel."
Aquaman,Aquaman_rm,94,"While  Wonder Woman  reveled in the intimacy of Themyscira,  Aquaman  and director James Wan paints the largest picture possible."
Aquaman,Aquaman_rm,95,"It's campy and miles over the top, but fun in its loopy wouldn't-it-be-cool-to-breathe-under-water way."
Aquaman,Aquaman_rm,96,"See it on the big screen for a fun, beautiful, underwater ride. Just don't expect too much in terms of story and acting."
Aquaman,Aquaman_rm,97,"Aquaman is super fun when it embraces its silliness-there's an octopus that plays the drums! There's an army of cranky crab-men!-but by the end, it just feels bloated and squishy."
Aquaman,Aquaman_rm,98,"It may not be coherent, but as far as messes go, Aquaman is certainly one of Hollywood's more watchable ones."
Aquaman,Aquaman_rm,99,"Entertainment value limited to humor and big visual mastery, ""Aquaman"" does mark forward progress for the DC universe."
Aquaman,Aquaman_rm,100,"As the equivalent of a Jason Momoa pinup calendar, Aquaman rates four stars. As a superhero film, this soggy enterprise merits decidedly less."
Aquaman,Aquaman_rm,101,"A superhero origin story with an aquatic Avatar, Star Wars war and Indiana Jones treasure-hunt adventure rolled into one. It makes a seaworthy splash amidst all the superhero fares. A swimmingly rollicking, action-packed fantasy adventure."
Aquaman,Aquaman_rm,102,"The fix is easy: Mo Momoa, Fewer Problems."
Aquaman,Aquaman_rm,103,"A movie where budding romance, rising palace intrigue, and swash-buckling adventure take a back seat to the quiet glee of watching a team of gifted visual effects artists recreate the aesthetic of a Lisa Frank trapper keeper on a giant IMAX screen."
Aquaman,Aquaman_rm,104,"With charismatic leads and some sublime visuals that overpower the ridiculous, Aquaman is DC's second good movie and first real statement piece since 2013."
Aquaman,Aquaman_rm,105,"Aquaman is an underwater spectacle that wholeheartedly embraces its comic book roots, from the costumes to the cheesiness."
Aquaman,Aquaman_rm,106,"Any excitement audiences expected from director James Wan, who has helped reinvigorate the horror genre with The Conjuring series, will wonder if perhaps his success is limited to blood baths and jump scares."
Aquaman,Aquaman_rm,107,"If there was one film to sum up the hit-and-mostly-miss nature of the DCEU, it's Aquaman."
Aquaman,Aquaman_rm,108,"Exciting, visually stunning underwater lore..."
Aquaman,Aquaman_rm,109,One of the most wildly imaginative and purely fun blockbusters of the year.
Aquaman,Aquaman_rm,110,"If the series is going to fully recover from Zack Snyder's early assault, it will have to better marry brains with brawn, resisting the false choice of Wan's salty blow out."
Aquaman,Aquaman_rm,111,"It's such a mess not even a fine performance by Jason Momoa as the shirtless and trident wielding good-ol'-superhero can rescue it from the bottom of the sea."
Aquaman,Aquaman_rm,112,"Through it all Momoa's muscle ripple as the camera objectifies his beauty in a way that is usually restricted to women."
Aquaman,Aquaman_rm,113,"Take one cliché from every comic book movie of the past decade, put them in a blender, then throw that blender into the ocean. Boom. You've got yourself an Aquaman movie."
Aquaman,Aquaman_rm,114,"Hunky, self-deprecating Jason Momoa is more of an Aqua Dude buoyed by a riotous deluge of dazzling visuals that refresh the DC universe."
Aquaman,Aquaman_rm,115,"We have another movie about a biracial hero coming to terms with his place in the world, a superhero film that enthusiastically embraces its more ludicrous tropes, and a sprawling epic that makes the movies of the DCEU worth watching again."
Aquaman,Aquaman_rm,116,"Aquaman dares to be its own beast. And with a charismatic hero at its center to bridge the divide, DC remembers playfulness can actually be a boon."
Aquaman,Aquaman_rm,117,"Aquaman is goofy and messy and sprawling, hyperactive and jokey ... but it isn't bleak. It is unabashedly itself, and by not taking itself so seriously, it allows room for some actual fun."
Aquaman,Aquaman_rm,118,"Ultimately, like much of the DCEU, Aquaman just can't make things work. While there's a definite sense of humor behind the film, it doesn't take things far enough."
Aquaman,Aquaman_rm,119,"Director James Wan is not concerned with shoehorning his film into the greater DCEU, which gives him the freedom to make a film that rolls Aquaman's origin story and an exciting plot into a movie that surpasses most of the studio's other efforts."
Aquaman,Aquaman_rm,120,"Sorry Charlie, 'Aquaman' is a blast."
Aquaman,Aquaman_rm,121,"Aquaman is so unapologetically over-the-top, its madness is undeniably entertaining."
Aquaman,Aquaman_rm,122,"Generating some modest thrills with minimal genuine suspense, the film dives deep visually while emotionally remaining on the surface."
Aquaman,Aquaman_rm,123,"A refreshing, fast-moving, visually inventive adventure that actually has some heart at the heart of all the epic battle scenes...though Aquaman honours superhero movie conventions it largely avoids that stale formulaic feel we're often forced to endure."
Aquaman,Aquaman_rm,124,"One just has to throw up one's fins and give in to the ridiculousness."
Aquaman,Aquaman_rm,125,"Aquaman breaks the mould. It's an authentically light-hearted brand of rubbish, taking a tongue-in-cheek delight in its own absurdity."
Aquaman,Aquaman_rm,126,"Aquaman gives Warner Bros. another base hit for the DCEU, but it might have been better served by making it a Mera-centric film with Aquaman as a supporting player."
Aquaman,Aquaman_rm,127,"It's wildly uneven, tonally all over the map, and clogs the screen with special effects that range from pretty great to pretty bad. (Full Content Review for Parents - Violence, Profanity, etc. - also Available)"
Aquaman,Aquaman_rm,128,"In making the first DC superhero film in a long time to aspire to anything like levity, Wan finds a way to catalyze what might have been yet another dust-dry origin story."
Aquaman,Aquaman_rm,129,"As brain-dead fun, this movie is smarter than you think."
Aquaman,Aquaman_rm,130,"The world-building here is definitely the best of any non-Wonder Woman DCEU film, the action sequences are first-rate, and unlike in Zack Snyder's Superman films, there's actually sunlight."
Aquaman,Aquaman_rm,131,"All in all, it amounts to the most campy DC outing since Joel Schumacher helmed a couple of Batman movies in the '90s. That's not a recommendation."
Aquaman,Aquaman_rm,132,"There's plenty of visual invention on display, but the eye can't totally silence a question from the mind: How much underwater spectacle does an Aquaman movie need before we start to drown in it?"
Aquaman,Aquaman_rm,133,"There are so many unnecessary CGI blowups cluttering the movie that Mera's chemistry with Arthur doesn't get the oxygen it needs to ignite the love affair Aquaman wants us to believe in."
Aquaman,Aquaman_rm,134,"Aquaman isn't all dumb fighting and arguing among sea-guys. The movie's biggest selling points are its affable, bear-hug spirit and its lavish, loopy visuals."
Aquaman,Aquaman_rm,135,Beautifully silly and tons of fun.
Aquaman,Aquaman_rm,136,"There are parts of Aquaman that are so wonderfully strange that it's astonishing to see them in a franchise blockbuster."
Aquaman,Aquaman_rm,137,"It's all eye candy for the viewer. The production designers have outdone themselves."
Aquaman,Aquaman_rm,138,Not all comic book characters have unsolvable mommy issues and sometimes embracing the cheese is a relief.
Aquaman,Aquaman_rm,139,"The costuming is on point and the visuals of the film are amazing. Atlantis, in particular, feels like an underwater Pandora and is a feast for the eyes. Where the wheels start falling off is continuity, scriptwriting and use of characters."
Aquaman,Aquaman_rm,140,"Aquaman is the king of the seas, just put your brain on pause and let the movie wash over you."
Aquaman,Aquaman_rm,141,"This movie is a theme park ride... while it's fun it has really no big emotional impact."
Aquaman,Aquaman_rm,142,"It's the world of Exposition."
Aquaman,Aquaman_rm,143,"This time the origin story is under the sea in a fight for dynasty, but Aquaman is unable to disembark from the kitsch weight that is characteristically DC. [Full Review in Spanish]"
Aquaman,Aquaman_rm,144,"There are some impressive battle sequences but a few too many moments of poor CGI, making it feel like you are watching a cartoon or someone playing a video game at times."
Aquaman,Aquaman_rm,145,"Even graced with the charming company of Momoa and Nicole Kidman, who is having a blast playing his high-kicking, otherworldly mother, the timing and tone of this movie is consistently off."
Aquaman,Aquaman_rm,146,"While its stunning visuals and underwater combat make it a vast improvement over many of the other DCEU films, an overcrowded story and campy dialogue make it far more exhausting than exciting."
Aquaman,Aquaman_rm,147,"The screenplay must have had the line ""suddenly, they are interrupted by an explosion"" copied and pasted randomly several times throughout."
Aquaman,Aquaman_rm,148,"DC Comics' oceanic superhero gets his own movie, but star Jason Momoa isn't enough of a screen presence to carry the weight."
Aquaman,Aquaman_rm,149,Either the best bad movie or the worst good movie of 2018.
Aquaman,Aquaman_rm,150,"Momoa, while amiable, is like a handsome stuntman. He and Heard cannot carry the film. Derivative action. Creatures from menu at Red Lobster."
Aquaman,Aquaman_rm,151,"Because it is entertaining, ""Aquaman"" can rest comfortably as the second best film in the DCEU."
Aquaman,Aquaman_rm,152,"Wan's descent into comic book fantasia is close to incredible, even its frequent missteps overflowing in an infectious giddy fervor that's close to wonderful."
Aquaman,Aquaman_rm,153,"With the world the way it's going, it's not surprising people would rather watch a buffed guy swim with dolphins. But with so many resources spent on it, this is one underwater adventure that dries out fast."
Aquaman,Aquaman_rm,154,"It was only about 20 minutes into Aquaman that I heard the unmistakable sound of a movie taking on water... Titanic didn't go down this fast."
Aquaman,Aquaman_rm,155,Is there anything hugely wrong with Aquaman? Not really. Is this a missed opportunity? Yes.
Aquaman,Aquaman_rm,156,"Aquaman works because it isn't laughing at itself-it's both joyously whimsical and confident in its own sea-worthiness."
Aquaman,Aquaman_rm,157,"I can recommend Aquaman as a fun couple of hours in the theatre. It isn't going to re-write cinema or anything, but I do think it keeps DC in the running for being able to produce an enjoyable movie that entertains fans and casual watchers alike."
Aquaman,Aquaman_rm,158,"There aren't enough drumming octopi to make this movie memorable, an observation I thought I'd never have to make."
Aquaman,Aquaman_rm,159,"Take a dehumidifier to ""Aquaman,"" and after all the water evaporates, what's left is a garden-variety superhero movie."
Aquaman,Aquaman_rm,160,"Just plain fun, and manages to establish the franchise as a solid pillar to stand alongside Batman, Superman and Wonder Woman."
Aquaman,Aquaman_rm,161,"While DCEU heroes like Henry Cavill's Superman and Ben Affleck's Batman were unbearably solemn, it is easy to see that Momoa is having a blast in the lead role."
Aquaman,Aquaman_rm,162,"You lift, Dude Bro? Cuz this ship is sinking..."
Aquaman,Aquaman_rm,163,"Only Julie Andrews voicing a sea monster, a CGI octopus playing eight drums at the same time, and Roy Orbison's ""She's a Mystery to Me,"" which backs a video-like tribute to Curry's blooming love interest (Amber Heard), gurgle up anything memorable."
Aquaman,Aquaman_rm,164,"CGI action fans will be awestruck by the special effects which dominate Aquaman, a must-see in 3-D."
Aquaman,Aquaman_rm,165,"The underwater world is CGI at its most smothering-your eyes cry out for air, for tangibility. Everything is weightless and yet oppressive, like a sheet tangled around a drowning human body."
Aquaman,Aquaman_rm,166,"For some it might be an acquired taste, but it succeeds by pairing simplistic narrative ambitions with an authentically wild visual experience."
Aquaman,Aquaman_rm,167,"Sure, it's memorable, but it's far too unwieldy to be effective."
Aquaman,Aquaman_rm,168,"It's predictable yet fun; it's a worthy hero origin, but being that it's this good for a hero so heavily chided for so long, it feels like even more of an accomplishment."
Aquaman,Aquaman_rm,169,"As superhero origin stories go, it's actually an improvement over most of the movies based on DC comics."
Aquaman,Aquaman_rm,170,"...it's a more memorable movie than most of the lesser Marvel films, and thus, DC takes another step toward righting the ship."
Aquaman,Aquaman_rm,171,"Aquaman is not really a bad movie by DC's standards, but it is the weirdest thing they've made in recent years by a country mile - and not always in a good way."
Aquaman,Aquaman_rm,172,"The film's hyperkinetic nature makes it impossible to be less than entertained. But because Aquaman is always go, go, go, there's not much room for character development."
Aquaman,Aquaman_rm,173,"Halfway through the waterlogged kookiness that is Aquaman, I half expected the title character to announce that he lived in a pineapple under the sea."
Aquaman,Aquaman_rm,174,"It's a Saturday morning cartoon with an insane budget. The visual effects are stunning, but there are a lot of narrative and pacing issues...the movie saves itself continuously with phenomenal action sequences."
Aquaman,Aquaman_rm,175,"I think the movie is fun. For some reason, some people can't accept it...when can ""fun"" not be an acceptable way to describe a movie?"
Aquaman,Aquaman_rm,176,"It brings across that feeling of how deep, dark and mysterious the sea is."
Aquaman,Aquaman_rm,177,"There was no theme, ultimately, but the music did help move the movie along..."
Aquaman,Aquaman_rm,178,"Even Arthur seems to know this is all 'find the maguffin and save the world' but the film can't have that much fun with it. The screenwriters have to play through the typical save the world/fulfill your destiny plot with predictable twists."
Aquaman,Aquaman_rm,179,"The latest movie from the DC Universe is an embarrassing shamble that is highlighted by clunky dialogue, characters who constantly shout their dialogue and hackneyed CGI special effects that look as if interns created them."
Aquaman,Aquaman_rm,180,"Like the title character, the movie is nice to look but does itself a disservice by speaking."
Aquaman,Aquaman_rm,181,"[Aquaman's] delightful silliness does point to what these movies should have been doing all along: standing alone, rather than trying to reconcile the weird worlds of its various heroes for premature team-ups."
Aquaman,Aquaman_rm,182,"[A]s soon as [James] Wan's able to free the beast at ... the film's midway point, Aquaman realizes its potential as a show-stopping blockbuster oddity."
Aquaman,Aquaman_rm,183,"While Aquaman is one of the better DC films, it is still fairly uneven. It gives us a glimpse at a whole new mythos and makes the world of Atlantis feel ancient, creating a fantasy story that offers something different for DC fans"
Aquaman,Aquaman_rm,184,"When you're riding a damn shark into war and there's an octopus playing drums and also Nicole Kidman is there? I wouldn't say no."
Aquaman,Aquaman_rm,185,"A fantastic display of Big Trident Energy that's more than happy to attempt beating you into submission."
Aquaman,Aquaman_rm,186,"The wow factor is gone - it's a bubbly undersea yawn."
Aquaman,Aquaman_rm,187,"Aquaman mostly ignores establishing, let alone developing or evolving, its eponymous superhero in any meaningful way."
Aquaman,Aquaman_rm,188,A colorfully over-the-top comic book adventure that overcomes tonal stumbles and some iffy CG with pure charisma and fun.
Aquaman,Aquaman_rm,189,One of the most enjoyable movies in the so-called DC Universe...its cheeky sense of humor and striking visuals make it a better-than-average example of the genre.
Aquaman,Aquaman_rm,190,"None of it makes a ripple of sense, even when blown up to IMAX 3D size."
Aquaman,Aquaman_rm,191,"Momoa might nail the everyman end of the spectrum, with copious beer guzzling and manly hair flipping, but he doesn't invest this dude with much regal leadership potential."
Aquaman,Aquaman_rm,192,"Like the Star Wars prequels, like Avatar, it's a movie with tons of problems, but it also contains images that made me catch my breath - gorgeous and even numinous sights I will remember forever."
Aquaman,Aquaman_rm,193,"Big in every way , but fortunately not ALL wet thanks to a lively Jason Momoa and some terrific underwater visual effects."
Aquaman,Aquaman_rm,194,It swims more than it sinks.
Aquaman,Aquaman_rm,195,"Wan has a great visual eye or, at very least, a master's degree in CGI."
Aquaman,Aquaman_rm,196,"James Wan's Aquaman has way too much going on. It's all three Lord of the Rings underwater, with a grand finale giant fish war that's like the largest tureen of bouillabaisse ever cooked."
Aquaman,Aquaman_rm,197,"A strong, effective story that makes the Aquaman character feel like a genuinely big deal... A triumph. Go and see this big 'n' loud as soon as you possibly can."
Aquaman,Aquaman_rm,198,It is far too silly to be taken seriously and far too plodding to work as some kind of oddball oddity. It never sinks to the depths (sorry) of a complete misfire... but it just never clicks.
Aquaman,Aquaman_rm,199,"The underwater action-adventure picks the most over-the-top elements of James Wan's directorial style and mixes it with cartoonish CGI and 80s comic-book madness for a laughably bad end result."
Aquaman,Aquaman_rm,200,"It took a while, but the DC Extended Universe finally has embraced the inherent silliness of superheroes."
Aquaman,Aquaman_rm,201,"Check your brain at the door, and you should mostly enjoy its 143 minutes."
Aquaman,Aquaman_rm,202,"For all its wild spectacle and cartoon cleverness, this is a quietly subversive movie, and an evolutionary step forward for the genre."
Aquaman,Aquaman_rm,203,"[Jason] Momoa's made for this sort of over-the-top action role and if we can't have him back romancing Khaleesi and leading the Dothraki, then an Aquaman outing will just have to suffice."
Aquaman,Aquaman_rm,204,"Visually spectacular with an exquisite aqua colour palette, the film is an inventive and immersive underwater fantasy firmly anchored by its larger than life star, Jason Momoa."
Aquaman,Aquaman_rm,205,"""Aquaman"" is weird and corny and fun, but it would have been more fun if the weirdness and corniness had been dialed up to 11."
Aquaman,Aquaman_rm,206,"Aquaman is the increasingly rare superhero movie that's also a star vehicle, as well as being one hell of a triumph for its director."
Aquaman,Aquaman_rm,207,"It's as splashy, action-packed and utterly bonkers as you'd expect a story about a fishy fella who can save the world would be."
Aquaman,Aquaman_rm,208,"What ultimately holds it together is that this film is self-aware about its silliness, to the point that it is often sublime."
Aquaman,Aquaman_rm,209,"The periodic bursts of creativity and weirdness can't fully hide the fact that this superhero epic doesn't offer anything new. It's mostly fun, but could have been way better."
Aquaman,Aquaman_rm,210,"You're just waiting for the wild final act, when Wan fully embraces the metal promises of this Aquaman concept, and we get to witness Arthur fighting fishmonsters and Mera straddling an Orca as she rides into a psychedelic subaquatic battle."
Aquaman,Aquaman_rm,211,"... from beginning to end, Aquaman is big dumb fun. It doesn't dare take itself seriously, and it's a better movie for it."
Aquaman,Aquaman_rm,212,"It looks as if we've finally got what we've long asked for: a superhero with the looks and attitude of a forgiving bouncer in a Venice Beach heavy metal bar."
Aquaman,Aquaman_rm,213,"Not even an up-for-anything Jason Momoa can save Aquaman from being a joke. Still, the fun is a relief after all the recent DCEU superhero gloom. Any fish epic that finds time to show us an octopus playing bongos gets a pass in our book."
Aquaman,Aquaman_rm,214,"Whatever the case, Aquaman falls into an uncomfortable try-hard dead zone that leaves it in better shape than, say, Batman v. Superman or Suicide Squad, but just shy of the gleefully anarchic predecessors... like Jupiter Ascending."
